post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,sku,stock,regular_price,sale_price,stock_status,product_url,product_page_url
"Apres RYO KITAMURA 103/ TINTA AEROGRAFO 103",ryo-kitamura-103-tinta-aerografo-103,,56955,"RYO KITAMURA 103/ TINTA AEROGRAFO 103

Junto con el renombrado artista de uñas japonés Ryo Kitamura, se crearon seis nuevos colores para capturar perfectamente la estética sofisticada pero usable de Kitamura. Estos sutiles tonos neutros complementarán cualquier tono de piel y se aplicarán de manera hermosa y uniforme. Nuestra fórmula única resistente a las astillas y altamente pigmentada hace que la aplicación sea fácil e impecable.

Cada color está disponible para comprar y usar con nuestra máquina Aer Gel. Estos tonos se pulverizan suavemente para crear estilos sombreados ricos y mucho más. La fórmula es incomparable, el Gelcoat garantiza una apariencia resistente a las astillas. Hay 6 colores diferentes para usar para una nueva inspiración de uñas.",,publish,738646686998,1,22980,5000,instock,,https://www.lacopro.cl/producto/ryo-kitamura-103-tinta-aerografo-103/
"Apres RYO KIMURA 105/ TINTA AEROGRAFO 105",ryo-kimura-105-tinta-aerografo-105,,56958,"RYO KYMURA 105/ TINTA AEROGRAFO 105

&nbsp;",,publish,738646687018,1,5000,,instock,,https://www.lacopro.cl/producto/ryo-kimura-105-tinta-aerografo-105/
"Apres RYO KIMURA 102/ TINTA AEROGRAFO 102",ryo-kimura-102-tinta-aerografo-102,,56962,"RYO KIMURA 102/ TINTA AEROGRAFO 102

Junto con el renombrado artista de uñas japonés Ryo Kitamura, se crearon seis nuevos colores para capturar perfectamente la estética sofisticada pero usable de Kitamura. Estos sutiles tonos neutros complementarán cualquier tono de piel y se aplicarán de manera hermosa y uniforme. Nuestra fórmula única resistente a las astillas y altamente pigmentada hace que la aplicación sea fácil e impecable.

Cada color está disponible para comprar y usar con nuestra máquina Aer Gel. Estos tonos se pulverizan suavemente para crear estilos sombreados ricos y mucho más. La fórmula es incomparable, el Gelcoat garantiza una apariencia resistente a las astillas. Hay 6 colores diferentes para usar para una nueva inspiración de uñas.",,publish,738646686981,1,5000,,instock,,https://www.lacopro.cl/producto/ryo-kimura-102-tinta-aerografo-102/
"Apres French Natural Square Medium/ Natural Cuadrada Mediana",french-natural-square-medium-natural-cuadrada-mediana,,57031,"<div class=""product-description rte"">

¿Cómo se puede reinventar el clásico francés?

Simple: hazlo más fácil y rápido.

Presentamos la punta francesa Gel-X ™. Aún formuladas con nuestra exclusiva fórmula de gel suave, estas puntas Gel-X ™ tienen seis surcos de línea de sonrisa especialmente medidos y diseñados, que delinean la línea de sonrisa perfecta de su elección. Simplemente debe elegir qué línea de sonrisa le gustaría y seguir la línea con su gel de color elegido. Y con seis pautas de línea de sonrisa diferentes para elegir, todas con diferentes profundidades, estos consejos ofrecen una completa versatilidad y facilidad para crear un conjunto francés perfecto. Atrás quedaron tus preocupaciones por las líneas simétricas o las manos firmes. ¡Hemos reunido hermosas extensiones y un arte impecable en una revolucionaria punta Gel-X ™!

Una caja incluye 33 piezas de 10 tamaños, total de 330 piezas.

<strong>Estilo</strong> : Natural
<strong>Forma</strong> : Cuadrado
<strong>Largo</strong> : Medio<span class=""c-message__edited_label"" dir=""ltr"" data-sk=""tooltip_parent"" aria-describedby=""sk-tooltip-2245""> </span>

<span class=""c-message__edited_label"" dir=""ltr"" data-sk=""tooltip_parent"" aria-describedby=""sk-tooltip-2245"">Nuestra línea Natural tiene una superficie más plana y menos curva en C en comparación con nuestra línea Sculpted. Nuestra línea Natural es específicamente para aquellas con un lecho ungueal más plano.</span>

</div>
<div class=""tabs-wrapper productTabsWrapper""></div>",,publish,643477973387,1,40500,,instock,,https://www.lacopro.cl/producto/french-natural-square-medium-natural-cuadrada-mediana/
"Apres French Sculped Coffin Long/ Esculpidas Coffin Long",french-sculped-coffin-long-esculpidas-coffin-long,,57033,"¿Cómo se puede reinventar el clásico francés?

Simple: hazlo más fácil y rápido.

Presentamos la punta francesa Gel-X. Aún formuladas con nuestra exclusiva fórmula de gel suave, estas puntas Gel-X tienen seis surcos de línea de sonrisa especialmente medidos y diseñados, que delinean la línea de sonrisa perfecta de su elección. Simplemente debe elegir qué línea de sonrisa le gustaría y seguir la línea con su gel de color elegido. Y con seis pautas de línea de sonrisa diferentes para elegir, todas con diferentes profundidades, estos consejos ofrecen una completa versatilidad y facilidad para crear un conjunto francés perfecto. Atrás quedaron tus preocupaciones por las líneas simétricas o las manos firmes. ¡Hemos reunido hermosas extensiones y un arte impecable en una revolucionaria punta Gel-X!

Una caja incluye 10 tamaños, total de 330 piezas.

Estilo:
Forma esculpida : Ataúd
Longitud: Largo

Si bien nuestra línea Sculpted se considera nuestro ajuste universal, se adapta específicamente a aquellos con un lecho ungueal más curvo y una curva C más pronunciada.",,publish,738715911112,6,40500,20000,instock,,https://www.lacopro.cl/producto/french-sculped-coffin-long-esculpidas-coffin-long/
"APRES GE X 15ML POTE",apres-ge-x-15ml-pote,,57564,"<div></div>
<div>APRES GEL X 15 POTE</div>
<div class=""product-description rte"">Esta es la fórmula sobre la que se construyó la familia Apres. Nuestro exclusivo Extend Gel es el eje de todo lo relacionado con el sistema Gel-X™. Esta revolucionaria fórmula de gel suave se usa para ayudar a adherir nuestras extensiones Gel-X™ a la uña natural. Cuando se aplica correctamente, nuestro Gel Extend imparte fuerza y ​​flexibilidad al tiempo que facilita la creación de uñas hermosas y duraderas que también son fáciles de remojar y quitar. Si quiere saber de qué se trata Apres, pruebe una botella de Extend Gel y vea en qué hemos construido toda nuestra colección.</div>
<div class=""tabs-wrapper productTabsWrapper""></div>",,publish,738715909027,3,29990,,instock,,https://www.lacopro.cl/producto/apres-ge-x-15ml-pote/
"ROLLO ALUSA MINI 200 MT",rollo-alusa-mini-200-mt,,57799,"ROLLO DE TAMAÑO PERFECTO PARA PROCEDIMIENTOS COSMETICOS.

INCLUYE CIERRA CORTADORA",,publish,,4,3000,,instock,,https://www.lacopro.cl/producto/rollo-alusa-mini-200-mt/
"Apres Natural Coffin Short 600 unid 14 tallas",apres-natural-coffin-short-500-unid,,57896,"<div class=""product-description rte"">

<span style=""font-weight: 400"">Prepárese para experimentar los consejos que revolucionaron la industria. </span>

<span style=""font-weight: 400"">Una caja incluye 50 piezas de 10 tamaños, un total de 500 piezas. </span>

<span style=""font-weight: 400"">Todas nuestras puntas Gel-X™ están cuidadosamente moldeadas a partir de nuestra fórmula de gel suave patentada para brindar las mejoras para uñas más cómodas y livianas del mercado. Tan fáciles de usar como fáciles de usar, nuestras puntas Gel-X™ se aplican con nuestro Gel Aprés Extend y pueden brindar más de 4 semanas de hermosas y fuertes extensiones de uñas. Hecho de gel suave, Gel-X™ se puede remojar rápidamente con acetona, lo que reduce los peligros de sobrefilar o productos químicos nocivos. </span>

<span style=""font-weight: 400""><strong>Estilo:</strong> Naturaleza</span>

<span style=""font-weight: 400""><strong>Forma:</strong> Ataúd</span>

<span style=""font-weight: 400""><strong>Longitud:</strong> Corta</span>

<span style=""font-weight: 400"">Nuestra línea Natural tiene una superficie más plana y menos curva en C en comparación con nuestra línea Sculpted. Nuestra línea Natural es específicamente para aquellos con un lecho ungueal más plano. </span>

</div>
<div class=""tabs-wrapper productTabsWrapper""></div>",,publish,,4,44900,,instock,,https://www.lacopro.cl/producto/apres-natural-coffin-short-500-unid/
"Rie Nofuji x Gel-X™ Natural Round Medium - Charm Box of Tips (275 unid)",rie-nofuji-x-gel-x-natural-round-medium-charm-box-of-tips-275-unid,,58139,"<div class=""product-description rte"">

Rie Nofuji x Gel-X™ Natural Round Medium - Charm Box of Tips (275 uds)¡Rie Nofuji y Aprés, uno de los mejores artistas japoneses de uñas, han colaborado para traerte este creativo y elegante tip Gel-X™! Una caja incluye 11 tamaños, un total de 275 piezas. Estas puntas Gel-X™ redondas y recortadas están cuidadosamente moldeadas a partir de nuestra fórmula patentada de gel suave para brindar las mejoras para uñas más cómodas y livianas del mercado. El cielo es el límite con lo que puede hacer, ya sea agregar amuletos para las uñas o perlas en el corte redondo. ¡Hay una variedad ilimitada en cualquier creatividad que se te ocurra! Tan fáciles de usar como fáciles de usar, nuestras puntas Gel-X™ se aplican con nuestro Gel Aprés Extend y pueden proporcionar hasta 4 semanas de hermosas y fuertes extensiones de uñas. Hecho de gel suave, Gel-X™ se puede remojar rápidamente con acetona, lo que reduce los peligros de exceso de limado o productos químicos nocivos.

Una caja incluye 25 piezas de 11 tamaños, un total de 275 piezas.

Estilo: Naturaleza

Forma: Cortar Círculo Redondo

Longitud: Media

Nuestra línea Natural tiene una superficie más plana y menos curva en C en comparación con nuestra línea Sculpted. Nuestra línea Natural es específicamente para aquellos con un lecho ungueal más plano.

</div>
<div class=""tabs-wrapper productTabsWrapper""></div>",,publish,,5,15500,,instock,,https://www.lacopro.cl/producto/rie-nofuji-x-gel-x-natural-round-medium-charm-box-of-tips-275-unid/
"PRO TOENAIL NIPPER MEHAZ/ ALICATE PARA PIES",pro-toenail-nipper-mehaz-alicate-para-pies,,58749,"ALICATE PARA PIES.

&nbsp;

Incluye mango texturizado para cortar las uñas del pie con toda seguridad.

Acero inoxidable 100% - resistente y durable.

Mango acanalado de 4 3/4"" y cierre de seguridad.

Resorte de barrilete durable- procura la fuerza necesaria para cortar las uñas gruesas.

Este producto debe ser desinfectado después de cada uso.

La marca Mehaz garantiza los productos de por vida ( Lacopro NO)

Diseñado y fabricado en Italia

&nbsp;",,publish,,,37990,5000,instock,,https://www.lacopro.cl/producto/pro-toenail-nipper-mehaz-alicate-para-pies/
"Lima pie con repuestos.",lima-pie-con-repuestos,,58848,"LIMA DE PIES FLOWERY

1 base desinfectable

5 repuestos de lima porosidad 60, fácil de pegar.

5 repuestos de lima porosidad 100, fácil de pegar

Fabulosa lima desinfectable, higiénica y eficiente.

Posee un mango cómodo e irrompible.

Solo en 3 pasos:
<ol>
 	<li>Desinfecta el mando de acuerdo a tus manual de procediemineto, Seca con una toalla limpia el mango.</li>
 	<li>Elimina el protetor de pegamento de la lima y pega en el lado elegido, preocupandote de que se adhiera completamente y sin globos u arrugas. Una vez finalizado repites el paso para pegas la otra lima.</li>
 	<li>Remoja los pies en agua y lima. Ahora tienes unos pies suaves entre tus manos.</li>
</ol>
&nbsp;",,publish,,97,12500,2500,instock,,https://www.lacopro.cl/producto/lima-pie-con-repuestos/
"Apres Natural Round XS Extra Short 2.0/ 14 Tallas. 280",apres-natural-round-xs-extra-short-2-0-14-tallas,,58969,"<span>La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.</span>

<span>Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!</span>

<span>Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.</span>

<span>Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.</span>

&nbsp;

<span>NOTA:</span>

<em><span>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</span></em>

<em><span>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</span></em>",,publish,,2,25500,,instock,,https://www.lacopro.cl/producto/apres-natural-round-xs-extra-short-2-0-14-tallas/
"Apres Natural Stiletto Extra Short 2.0 14 sizes/ 600 tips",apres-natural-stiletto-extra-short-2-0-14-sizes-600-tips,,58988,"La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.

Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!

Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.

Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.

&nbsp;

NOTA:

<em>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</em>

<em>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</em>",,publish,,1,44990,,instock,,https://www.lacopro.cl/producto/apres-natural-stiletto-extra-short-2-0-14-sizes-600-tips/
"Apres Almond Extra Long 2.0 14 Tallas 168/unid.",apres-almond-extra-short-2-0-14-tallas-600-unid,,59000,"<span>La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.</span>

<span>Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!</span>

<span>Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.</span>

<span>Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.</span>

&nbsp;

<span>NOTA:</span>

<em><span>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</span></em>

<em><span>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</span></em>",,publish,,3,20500,,instock,,https://www.lacopro.cl/producto/apres-almond-extra-short-2-0-14-tallas-600-unid/
"Apres Sculped Square Medium",apres-sculped-square-medium,,59112,"La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.

Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!

Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.

Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.

&nbsp;

NOTA:

<em>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</em>

<em>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</em>",,publish,,2,44900,,instock,,https://www.lacopro.cl/producto/apres-sculped-square-medium/
"Apres Natural Coffin Short 2.0 14 Tallas",apres-natural-coffin-short-2-0-14-tallas,,59125,"<span>La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.</span>

<span>Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!</span>

<span>Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.</span>

<span>Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.</span>

&nbsp;

<span>NOTA:</span>

<em><span>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</span></em>

<em><span>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</span></em>",,publish,,4,44990,,instock,,https://www.lacopro.cl/producto/apres-natural-coffin-short-2-0-14-tallas/
"Apres Natural Square Extra Short 2.0, 280 unid. 14 tallas.",apres-natural-square-extra-short-2-0-600-unid-14-tallas,,59341,"<span>La nueva era de Gel-X: revolucionar el gel de nuevo, otra vez.</span>

<span>Gel-X es aún más fácil e inclusivo que antes con la introducción de medias tallas. ¡Cada caja de puntas Gel-X incluirá tamaños de 4,5, 5,5 y 6,5, lo que hace que el dimensionamiento y la preparación de las puntas sean aún más rápidos y fáciles!</span>

<span>Cada punta Gel-X también ha tenido un rediseño estructural. Cada punta ahora tiene un extremo de base más delgado, lo que crea un acabado más natural que requiere menos limado durante la preparación. Cada punta ahora también tiene un borde libre más grueso, creando una punta Gel-X más fuerte y duradera.</span>

<span>Con 600 piezas por caja y 14 tamaños en total, Gel-X sigue siendo el pionero y líder en el sistema de extensión de gel suave de cobertura total. Aplicado con nuestro Extend Gel, Gel-X puede proporcionar más de 4 semanas de hermosas extensiones de uñas. Hecho de gel suave, Gel-X se puede remojar rápidamente con acetona.</span>

&nbsp;

<span>NOTA:</span>

<em><span>Nuestra línea Natural tiene una superficie más plana con una curva en C menos pronunciada para clientes con un lecho ungueal más plano y ancho.</span></em>

<em><span>Nuestra línea Sculpted tiene un ápice más alto y una curva en C más profunda, pensada tanto para clientes con un lecho ungueal curvo como para clientes naturales que prefieren el aspecto de una punta Sculpted Gel-X.</span></em>",,publish,,1,25500,,instock,,https://www.lacopro.cl/producto/apres-natural-square-extra-short-2-0-600-unid-14-tallas/
"Apres Novice Gel X",apres-novice-gel-x,,59436,"<span>¿Nuevo en Gel-X? ¡Entonces este es el producto perfecto para ti! Nuestro Extend Gel Novice fue creado para los entusiastas principiantes de Gel-X. Su consistencia espesa, similar a una masilla, mantiene la punta Gel-X en su lugar más fácilmente, lo que le permite tener más tiempo para ajustar la colocación o corregir cualquier error.</span>

<span>Los nuevos usuarios de Gel-X a menudo tienen dificultades para evitar que Extend Gel se desborde y maniobrar adecuadamente la punta Gel-X bajo una luz para curar. ¡Con Extend Gel Novice, puedes soltarlo antes de curar sin preocuparte de que la punta Gel-X se mueva!</span>

<span>Extend Gel Novice no contiene HEMA y se elimina tan fácilmente como nuestro Extend Gel. Combina perfectamente con nuestras puntas Neutrals Gel-X y Heavenly Top Gelcoat para una apariencia pulida y sin esfuerzo.</span>


<span>Lo que obtienes:</span>
<span>• 1 frasco de 15 ml</span>
<div class=""product-section__title apres-title""><span>CONSISTENCIA MÁS GRUESA</span></div>
<div class=""product-section__desc apres-desc""><span>Aprés Extend Gel Novice fue creado para los entusiastas principiantes de Gel-X. Su consistencia espesa, parecida a un budín, mantiene la punta Gel-X en su lugar más fácilmente, lo que le permite tener más tiempo para ajustar la colocación o corregir cualquier error.</span></div>
<div>
<div class=""product-section__title apres-title""><span>MAS CONTROL</span></div>
<div class=""product-section__desc apres-desc""><span>Los nuevos usuarios de Gel-X a menudo tienen dificultades para evitar que Extend Gel se desborde y maniobrar adecuadamente la punta Gel-X bajo una luz para curar. ¡Con Extend Gel Novice, puedes soltarlo antes de curar sin preocuparte de que la punta Gel-X se mueva!</span></div>
</div>",,publish,,4,29900,,instock,,https://www.lacopro.cl/producto/apres-novice-gel-x/
"DUO CLEAR 7GR/PEGAMENTO PESTAÑAS TRANSPARENTE 7GR",duo-clear-7gr-pegamento-pestanas-transparente-7gr,,59525,,,publish,,1,5990,,instock,,https://www.lacopro.cl/producto/duo-clear-7gr-pegamento-pestanas-transparente-7gr/
"APRES LAMP",apres-lamp,,59636,,,publish,,2,39900,10000,instock,,https://www.lacopro.cl/producto/apres-lamp/
"REFECTOCIL DUO LIFTING",refectocil-duo-lifting,,59856,"Refil cuenta con los siguientes productos:
01 unidad de Tubo LashPerm de 3,5 ml
01 unidad de Tubo Neutralizador de 3,5 ml

El refil Refectocil Lash Brow Perm/Neutralizer es el refil ideal para el tratamiento de aumento de pestañas y cejas.

La nueva fórmula tiene queratina hidrolizada que nutre y fortalece el vello de cejas y pestañas para hacer tu mirada aún más bella.

Fácil de aplicar y de rápida acción, ¡en tan solo 10 minutos te sorprenderán aún más los productos RefectoCil!

Cada tubo rinde alrededor de 18 aplicaciones, las cuales pueden variar según cada procedimiento.",,publish,,3,24990,,instock,,https://www.lacopro.cl/producto/refectocil-duo-lifting/
